185832932,268488567
185832179,268500418
185828552,268484731
185831912,268509161
185830970,268493481
185830502,268504625
185830103,268481224
185831579,268491801
185828612,268508636
185832461,268489918
185828567,268504968
185830004,268507936
185829980,268494244
185831501,268502644
185832320,268484339
185832710,268505199
185830367,268504716
185832896,268483240
185828378,268494237
185830160,268493425
185828324,268493733
185829929,268485585
185833013,268497373
185828642,268508062
185828708,268483359
185831513,268483702
185833223,268486068
185828558,268483247
185828723,268495462
185831015,268489792
185830229,268491990
185828855,268484311
185830658,268505080
185829176,268486418
185829368,268499305
185832401,268490331
185831924,268481889
185831075,268505696
185828186,268508951
185829488,268482946
185833028,268494475
185832113,268488861
185832359,268500838
185828567,268507992
185832056,268490198
185831231,268486789
185831834,268501293
185830178,268498255
185828093,268501034
185830508,268494055
185828834,268494895
185828270,268503295
185829761,268498052
185832443,268509336
185828102,268490541
185833190,268504779
185831642,268489568
185829527,268504261
185828843,268507012
185833142,268503554
185832890,268498892
185831771,268504513
185829140,268484157
185828996,268492361
185833265,268496603
185832524,268500446
185828828,268496953
185828954,268496218
185833121,268506900
185832281,268485564
185832185,268481826
185831480,268487482
185832185,268495868
185829182,268507383
185829884,268500761
185832185,268481623
185829557,268503771
185831501,268492767
185831288,268493572
185832185,268499137
185831063,268486761
185830739,268505710
185830487,268487482
185830061,268487104
185832446,268487762
185832776,268502357
185831612,268496393
185832524,268497149
185829227,268491843
185828186,268501188
185828684,268493943
185831414,268502644
185832089,268487230
185830463,268499872
185829884,268509693
185830895,268499501
185829875,268487454
185832455,268480762
185829221,268483765
185830709,268495595
185830754,268481112
185830118,268496071
185830565,268481700
185830475,268492816
185830298,268503946
185832206,268510204
185828504,268499011
185829500,268509042
185832899,268489834
185830856,268498535
185833235,268498192
185831771,268491059
185830286,268489351
185831876,268481812
185829620,268483394
185833211,268492634
185831381,268492949
185828450,268483821
185832890,268508811
185832287,268483625
185830151,268486446
185831039,268503029
185831864,268496316
185828156,268491682
185831672,268501286
185828153,268506389
185831366,268493460
185830445,268496904
185828612,268493467
185828462,268500621
185830886,268493201
185829272,268495427
185830955,268486250
185830508,268508510
185832191,268493432
